Index	PROVINCE_N	DISTRICT_N	Polling_D	DSD_N	Local_Gov	Ward	Type_Ward	GND_N	GND_NO	Votes	TOT_POP	E_Sinhales	E_SLTamil	E_IndTamil	E_SLMoor	E_Burgher	E_Malay	E_SLChetty	E_Bharatha	E_Other	E_AllTamil	E_AllOther
1854	Eastern	Batticaloa	Kalkudah	Koralai Pattu (Valachchenai)	Koralai Pattu PS	Valachchenai Tamil		Puthukudiyiruppu	205A	1393	1960	3	1888	0	25	44	0	0	0	0	1888	44
1855	Eastern	Batticaloa	Kalkudah	Koralai Pattu (Valachchenai)	Koralai Pattu PS	Karuwakerni		Sungankerny	202C	1128	1778	3	1774	1	0	0	0	0	0	0	1775	0
1856	Eastern	Batticaloa	Kalkudah	Koralai Pattu (Valachchenai)	Koralai Pattu PS	Valachchenai Tamil		Valachchenai Tamil	205	966	1300	15	1280	0	5	0	0	0	0	0	1280	0
1857	Eastern	Batticaloa	Kalkudah	Koralai Pattu Central	Koralai Pattu PS	Bayandurachchenai North		Brynthuraichenai North	206A	2069	2997	5	0	3	2989	0	0	0	0	0	3	0
1858	Eastern	Batticaloa	Kalkudah	Koralai Pattu Central	Koralai Pattu PS	Bayandurachchenai South		Brynthuraichenai  South	206C	2812	4540	18	6	5	4510	1	0	0	0	0	11	1
1859	Eastern	Batticaloa	Kalkudah	Koralai Pattu Central	Koralai Pattu PS	Semmanodai		Chemmann Odai	208D	1546	4179	4	2	2	4171	0	0	0	0	0	4	0
1860	Eastern	Batticaloa	Kalkudah	Koralai Pattu Central	Koralai Pattu PS	Semmanodai		Mavadichenai	208A	2007	2810	1	0	1	2803	0	5	0	0	0	1	5
1861	Eastern	Batticaloa	Kalkudah	Koralai Pattu Central	Koralai Pattu North PS	Punani East		Punanai East	211B/1	1405	1747	4	0	3	1740	0	0	0	0	0	3	0
1862	Eastern	Batticaloa	Kalkudah	Koralai Pattu Central	Koralai Pattu West PS	Thiyavattavan		Thiyavattavan	210C	1951	2279	29	551	4	1659	36	0	0	0	0	555	36
1863	Eastern	Batticaloa	Kalkudah	Koralai Pattu Central	Koralai Pattu PS	Valachchenai Muslim		Valaichchenai 4 Muslim	206	1609	2306	4	19	1	2282	0	0	0	0	0	20	0
1864	Eastern	Batticaloa	Kalkudah	Koralai Pattu Central	Koralai Pattu PS	Bayandurachchenai North		Valaichchenai 5 Muslim	206B	1296	2105	6	8	2	2088	0	0	1	0	0	10	1
1865	Eastern	Batticaloa	Kalkudah	Koralai Pattu Central	Koralai Pattu PS	Valachchenai Muslim		Valaichchenai 5Muslim South	206D	1792	2724	1	0	0	2723	0	0	0	0	0	0	0
1866	Eastern	Batticaloa	Kalkudah	Koralai Pattu North (Vaharai)	Koralai Pattu North PS	Ambandanaweli		Ammanthanaaveli	213D	1212	1817	20	1795	0	0	2	0	0	0	0	1795	2
1867	Eastern	Batticaloa	Kalkudah	Koralai Pattu North (Vaharai)	Koralai Pattu North PS	Palchenai		Kaddumurivu	213B	392	684	0	682	2	0	0	0	0	0	0	684	0
1868	Eastern	Batticaloa	Kalkudah	Koralai Pattu North (Vaharai)	Koralai Pattu North PS	Kadiraveli		Kathiraveli	213	1541	2492	2	2487	3	0	0	0	0	0	0	2490	0
1869	Eastern	Batticaloa	Kalkudah	Koralai Pattu North (Vaharai)	Koralai Pattu North PS	Mankerni		Kayankerny	211A	649	1027	65	961	1	0	0	0	0	0	0	962	0
1870	Eastern	Batticaloa	Kalkudah	Koralai Pattu North (Vaharai)	Koralai Pattu North PS	Madurankernikulam		Kirmichai	211F	734	1301	1	1297	3	0	0	0	0	0	0	1300	0
1871	Eastern	Batticaloa	Kalkudah	Koralai Pattu North (Vaharai)	Koralai Pattu North PS	Mankerni		Mankerny Central	211	379	315	39	273	1	2	0	0	0	0	0	274	0
1872	Eastern	Batticaloa	Kalkudah	Koralai Pattu North (Vaharai)	Koralai Pattu North PS	Mankerni		Mankerny South	211G	475	799	2	796	1	0	0	0	0	0	0	797	0
1873	Eastern	Batticaloa	Kalkudah	Koralai Pattu North (Vaharai)	Koralai Pattu North PS	Madurankernikulam		Mathurankernikulam	211E	358	579	1	575	3	0	0	0	0	0	0	578	0
1874	Eastern	Batticaloa	Kalkudah	Koralai Pattu North (Vaharai)	Koralai Pattu North PS	Uriyankattu		Ooriyankattu	212B	1287	2135	91	2033	2	6	2	1	0	0	0	2035	3
1875	Eastern	Batticaloa	Kalkudah	Koralai Pattu North (Vaharai)	Koralai Pattu North PS	Palchenai		Palchenai	213A	1274	1830	2	1823	5	0	0	0	0	0	0	1828	0
1876	Eastern	Batticaloa	Kalkudah	Koralai Pattu North (Vaharai)	Koralai Pattu North PS	Panichankerni		Panichchankerni	211C	1216	1749	27	1719	3	0	0	0	0	0	0	1722	0
1877	Eastern	Batticaloa	Kalkudah	Koralai Pattu North (Vaharai)	Koralai Pattu North PS	Puchakerni		Puchchakkerni	213C	1004	1386	38	1345	2	1	0	0	0	0	0	1347	0
1878	Eastern	Batticaloa	Kalkudah	Koralai Pattu North (Vaharai)	Koralai Pattu North PS	Punani East		Punanai East	211B	1544	1987	11	1276	9	691	0	0	0	0	0	1285	0
1879	Eastern	Batticaloa	Kalkudah	Koralai Pattu North (Vaharai)	Koralai Pattu North PS	Vakarai		Vakarai Centrel	212	342	287	1	286	0	0	0	0	0	0	0	286	0
1880	Eastern	Batticaloa	Kalkudah	Koralai Pattu North (Vaharai)	Koralai Pattu North PS	Vakarai		Vakarai North	212A	1436	1989	2	1984	3	0	0	0	0	0	0	1987	0
1881	Eastern	Batticaloa	Kalkudah	Koralai Pattu North (Vaharai)	Koralai Pattu North PS	Punani East		Vattavan	211D	814	1160	8	1151	1	0	0	0	0	0	0	1152	0
1882	Eastern	Batticaloa	Kalkudah	Koralai Pattu South (Kiran)	Koralai Pattu West PS	Vadamunai		Kallichchai	210A	0	0	0	0	0	0	0	0	0	0	0	0	0
1883	Eastern	Batticaloa	Kalkudah	Koralai Pattu South (Kiran)	Koralai Pattu PS	Kiran		Kiran East	203	2477	3728	10	3712	6	0	0	0	0	0	0	3718	0
1884	Eastern	Batticaloa	Kalkudah	Koralai Pattu South (Kiran)	Koralai Pattu PS	Kiran		Kiran West	203A	1156	1491	7	1480	4	0	0	0	0	0	0	1484	0
1885	Eastern	Batticaloa	Kalkudah	Koralai Pattu South (Kiran)	Koralai Pattu PS	Sandively		Korakallimadu	203C	1428	2030	24	2004	2	0	0	0	0	0	0	2006	0
1886	Eastern	Batticaloa	Kalkudah	Koralai Pattu South (Kiran)	Koralai Pattu PS	Koraveli		Koraveli	209B	770	1146	6	1140	0	0	0	0	0	0	0	1140	0
1887	Eastern	Batticaloa	Kalkudah	Koralai Pattu South (Kiran)	Koralai Pattu PS	Kudumbimalai		Kudumpimalai	209D	541	867	1	866	0	0	0	0	0	0	0	866	0
1888	Eastern	Batticaloa	Kalkudah	Koralai Pattu South (Kiran)	Koralai Pattu PS	Morokottanchenai		Murakkottanchenai	199	1567	1999	5	1979	11	4	0	0	0	0	0	1990	0
1889	Eastern	Batticaloa	Kalkudah	Koralai Pattu South (Kiran)	Koralai Pattu PS	Kudumbimalai		Muruthanai	209A	454	857	1	855	1	0	0	0	0	0	0	856	0
1890	Eastern	Batticaloa	Kalkudah	Koralai Pattu South (Kiran)	Koralai Pattu PS	Morokottanchenai		Palaiyadithona	200B	1635	2414	0	2414	0	0	0	0	0	0	0	2414	0
1891	Eastern	Batticaloa	Kalkudah	Koralai Pattu South (Kiran)	Koralai Pattu PS	Kudumbimalai		Perillaveli	209	523	839	8	827	4	0	0	0	0	0	0	831	0
1892	Eastern	Batticaloa	Kalkudah	Koralai Pattu South (Kiran)	Koralai Pattu PS	Koraveli		Poolakadu	209C	712	1156	1	1145	10	0	0	0	0	0	0	1155	0
1893	Eastern	Batticaloa	Kalkudah	Koralai Pattu South (Kiran)	Koralai Pattu West PS	Vahaneri		Punanai West	210E	352	423	29	383	1	10	0	0	0	0	0	384	0
1894	Eastern	Batticaloa	Kalkudah	Koralai Pattu South (Kiran)	Koralai Pattu PS	Sandively		Santhiveli	200	2089	3156	8	3140	8	0	0	0	0	0	0	3148	0
1895	Eastern	Batticaloa	Kalkudah	Koralai Pattu South (Kiran)	Koralai Pattu PS	Morokottanchenai		Thevapuram	199A	1393	2048	11	2028	8	1	0	0	0	0	0	2036	0
1896	Eastern	Batticaloa	Kalkudah	Koralai Pattu South (Kiran)	Koralai Pattu PS	Koraveli		Thihilivaddai	200A	826	1481	19	1459	3	0	0	0	0	0	0	1462	0
1897	Eastern	Batticaloa	Kalkudah	Koralai Pattu South (Kiran)	Koralai Pattu West PS	Vadamunai		Uthuchchenai	210A/2	303	406	0	403	3	0	0	0	0	0	0	406	0
1898	Eastern	Batticaloa	Kalkudah	Koralai Pattu South (Kiran)	Koralai Pattu West PS	Vadamunai		Vadamunai	210A/1	213	379	0	243	136	0	0	0	0	0	0	379	0
1899	Eastern	Batticaloa	Kalkudah	Koralai Pattu South (Kiran)	Koralai Pattu West PS	Vahaneri		Vahaneri	210	881	1723	11	1703	4	5	0	0	0	0	0	1707	0
1900	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Amirthakali		Amirthakali	173	1736	2263	12	2206	37	4	3	0	0	0	1	2243	4
1901	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Arasady		Arasadi	177A	800	1263	32	943	9	237	37	5	0	0	0	952	42
1902	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Thandavanvali		Barathipuram	173H	1235	1555	8	1530	7	0	9	0	0	0	1	1537	10
1903	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Thirichchandur		Dutch Bar	172C	244	343	11	177	0	0	155	0	0	0	0	177	155
1904	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Gnanasuriyam Square		Gnasooriyam Sathukam	173G	1164	1540	13	1506	6	12	3	0	0	0	0	1512	3
1905	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Irudiyapuram		Iruthayapuram Central	176H	728	949	0	853	7	7	82	0	0	0	0	860	82
1906	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Gnanasuriyam Square		Iruthayapuram  East	173B	1081	1443	12	1374	7	3	46	1	0	0	0	1381	47
1907	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Irudiyapuram		Iruthayapuram  West	176E	1745	2495	19	2366	17	9	79	4	0	0	1	2383	84
1908	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Karuwappankerni		Jayanthipuram	176G	864	1082	24	926	5	2	122	3	0	0	0	931	125
1909	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Thirichchandur		Kallady Mugathuvaram	172A	956	1254	6	1221	15	0	12	0	0	0	0	1236	12
1910	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Nochchimunai		Kallady Uppodai	171B	1198	1907	3	1887	13	3	1	0	0	0	0	1900	1
1911	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Kallady		Kallady Veloor	171C	2268	3106	25	3019	51	2	6	0	0	0	3	3070	9
1912	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Karuwappankerni		Karuvappankerny	176B	2040	2959	10	2742	8	0	199	0	0	0	0	2750	199
1913	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Arasady		Koddamunai	178	930	1893	510	1209	4	12	156	1	0	0	1	1213	158
1914	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Sathurukondan		Kokkuvil	176	1748	2295	20	2244	11	0	20	0	0	0	0	2255	20
1915	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Mamangam		Koolavadi	173F	757	886	3	736	3	1	142	1	0	0	0	739	143
1916	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Gnanasuriyam Square		Koolavadi East	173I	897	1133	4	864	0	6	259	0	0	0	0	864	259
1917	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Mamangam		Mamangam	173A	1338	1971	20	1730	6	5	210	0	0	0	0	1736	210
1918	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Magnjanthoduvai		Manjanthoduvai North	168	487	649	4	522	0	120	3	0	0	0	0	522	3
1919	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Magnjanthoduvai		Manjanthoduvai South	168A	1964	3191	120	5	6	3059	0	0	0	0	1	11	1
1920	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Thirichchandur		Navalady	172	258	281	3	277	1	0	0	0	0	0	0	278	0
1921	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Nawakkudai		Navatkudah	168B	985	1270	14	1252	4	0	0	0	0	0	0	1256	0
1922	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Nawakkudai		Navatkudah East	168C	1993	2900	13	2100	471	314	2	0	0	0	0	2571	2
1923	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Nawakkudai		Navatkudah South	168D	697	844	2	836	5	1	0	0	0	0	0	841	0
1924	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Nochchimunai		Nochchimunai	171A	2635	4009	9	3528	10	439	23	0	0	0	0	3538	23
1925	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Amirthakali		Palameen  Madu	173C	697	952	13	938	0	1	0	0	0	0	0	938	0
1926	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Kallady		Kallady	171	1686	2484	142	2336	3	1	2	0	0	0	0	2339	2
1927	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Thiraimadu		Panichalady	176D	1072	1312	10	881	8	0	413	0	0	0	0	889	413
1928	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Irudiyapuram		Periya Oorani	176C	839	1153	13	1111	28	1	0	0	0	0	0	1139	0
1929	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Periyauppodai		Periya Uppodai	178A	2736	3871	65	3485	40	9	268	2	0	0	2	3525	272
1930	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Puliyantheev		Puliyanthivu  Central	179B	683	1098	10	952	12	110	12	0	0	0	2	964	14
1931	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Puliyantheev		Puliyanthivu  East	179A	1112	1590	13	1568	4	5	0	0	0	0	0	1572	0
1932	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Puliyantheev		Puliyanthivu  South	179C	1713	3093	94	2809	15	169	0	0	0	0	6	2824	6
1933	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Puliyantheev		Puliyanthivu West	179	864	1272	8	1240	11	0	13	0	0	0	0	1251	13
1934	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Mamangam		Punnachcholai	173D	1467	1994	5	1930	7	2	50	0	0	0	0	1937	50
1935	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Pudunagar		Puthunagar	181C	1449	1886	27	1846	11	2	0	0	0	0	0	1857	0
1936	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Sathurukondan		Saththurukondan	176A	1101	1677	20	1653	2	1	1	0	0	0	0	1655	1
1937	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Tirupperumthurai		Seththukudah	181D	808	1009	3	1000	1	5	0	0	0	0	0	1001	0
1938	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Sinna Urani		Sinna  Oorani	176F	3198	4233	25	4146	10	3	45	1	0	0	3	4156	49
1939	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Arasady		Thamaraikerny	177B	1127	1546	44	1468	1	26	7	0	0	0	0	1469	7
1940	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Thandavanvali		Thandavanveli	177	2150	2907	26	2837	8	1	35	0	0	0	0	2845	35
1941	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Pudunagar		Thimilathivu	181	855	1141	0	1138	3	0	0	0	0	0	0	1141	0
1942	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Thiraimadu		Thiraimadu	173E	2185	3060	5	3030	9	0	13	0	0	0	3	3039	16
1943	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Thirichchandur		Thiruchendhoor	172B	1619	2369	21	2325	16	0	7	0	0	0	0	2341	7
1944	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Tirupperumthurai		Thiruperunthurai	181A	1025	1376	2	1367	7	0	0	0	0	0	0	1374	0
1945	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Gnanasuriyam Square		Thissaveerasingam Sathukam	173J	995	1349	3	1324	12	1	9	0	0	0	0	1336	9
1946	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Pudunagar		Veechikalmunai	181B	616	770	16	747	2	0	5	0	0	0	0	749	5
1947	Eastern	Batticaloa	Batticaloa	Manmunai North	Batticaloa MC	Thandavanvali		Vettukkadu	173K	480	604	1	593	3	0	6	0	0	0	1	596	7
1948	Eastern	Batticaloa	Batticaloa	Manmunai Pattu (Araipattai)	Manmunai Pattu PS	Arayampadi West		Araipattai  01	158	640	815	5	807	3	0	0	0	0	0	0	810	0
1949	Eastern	Batticaloa	Batticaloa	Manmunai Pattu (Araipattai)	Manmunai Pattu PS	Arayampathy East		Araipattai 02	157	331	382	0	366	16	0	0	0	0	0	0	382	0
1950	Eastern	Batticaloa	Batticaloa	Manmunai Pattu (Araipattai)	Manmunai Pattu PS	Arayampadi West		Araipattai  03	156	485	603	0	603	0	0	0	0	0	0	0	603	0
1951	Eastern	Batticaloa	Batticaloa	Manmunai Pattu (Araipattai)	Manmunai Pattu PS	Arayampathy South		Araipattai  Central	156D	389	498	2	496	0	0	0	0	0	0	0	496	0
1952	Eastern	Batticaloa	Batticaloa	Manmunai Pattu (Araipattai)	Manmunai Pattu PS	Arayampathy East		Araipattai East	157C	1671	2335	57	1332	16	928	2	0	0	0	0	1348	2
1953	Eastern	Batticaloa	Batticaloa	Manmunai Pattu (Araipattai)	Manmunai Pattu PS	Arayampathy East		Araipattai North	157D	459	615	0	614	1	0	0	0	0	0	0	615	0
1954	Eastern	Batticaloa	Batticaloa	Manmunai Pattu (Araipattai)	Manmunai Pattu PS	Arayampathy South		Araipattai South	156B	539	711	0	709	2	0	0	0	0	0	0	711	0
1955	Eastern	Batticaloa	Batticaloa	Manmunai Pattu (Araipattai)	Manmunai Pattu PS	Arayampadi West		Araipattai West	158A	458	600	11	587	2	0	0	0	0	0	0	589	0
1956	Eastern	Batticaloa	Batticaloa	Manmunai Pattu (Araipattai)	Manmunai Pattu PS	Kankeyanodai		Kankeyanodai	155	687	931	2	0	0	929	0	0	0	0	0	0	0
1957	Eastern	Batticaloa	Batticaloa	Manmunai Pattu (Araipattai)	Manmunai Pattu PS	Kankeyanodai		Kankeyanodai South	155B	982	1411	1	0	2	1408	0	0	0	0	0	2	0
1958	Eastern	Batticaloa	Batticaloa	Manmunai Pattu (Araipattai)	Manmunai Pattu PS	Kirankulam South		Kirankulam	150B	955	1353	1	1351	1	0	0	0	0	0	0	1352	0
1959	Eastern	Batticaloa	Batticaloa	Manmunai Pattu (Araipattai)	Manmunai Pattu PS	Kirankulam North		Kirankulam  Central	150C	690	900	0	900	0	0	0	0	0	0	0	900	0
1960	Eastern	Batticaloa	Batticaloa	Manmunai Pattu (Araipattai)	Manmunai Pattu PS	Kirankulam North		Kirankulam North	150	1106	1531	9	1518	4	0	0	0	0	0	0	1522	0
1961	Eastern	Batticaloa	Batticaloa	Manmunai Pattu (Araipattai)	Manmunai Pattu PS	Kirankulam South		Kirankulam South	150A	904	1148	0	1141	7	0	0	0	0	0	0	1148	0
1962	Eastern	Batticaloa	Batticaloa	Manmunai Pattu (Araipattai)	Manmunai Pattu PS	Arayampathy South		Kovilkulam	156C	734	1010	2	825	10	167	6	0	0	0	0	835	6
1963	Eastern	Batticaloa	Batticaloa	Manmunai Pattu (Araipattai)	Manmunai Pattu PS	Manmunai		Manmunai	153A	784	998	3	989	0	6	0	0	0	0	0	989	0
1964	Eastern	Batticaloa	Batticaloa	Manmunai Pattu (Araipattai)	Manmunai Pattu PS	Manmunai		Mavilankanthurai	154	651	936	1	902	2	30	1	0	0	0	0	904	1
1965	Eastern	Batticaloa	Batticaloa	Manmunai Pattu (Araipattai)	Manmunai Pattu PS	Kankeyanodai		Ollikulam	155A	389	571	13	0	0	558	0	0	0	0	0	0	0
1966	Eastern	Batticaloa	Batticaloa	Manmunai Pattu (Araipattai)	Manmunai Pattu PS	Palamunai		Palamunai	152	2117	2607	4	1	2	2598	1	0	1	0	0	3	2
1967	Eastern	Batticaloa	Batticaloa	Manmunai Pattu (Araipattai)	Manmunai Pattu PS	Pudukudiiruppu		Puthukudiyiruppu	151	875	1108	4	1101	3	0	0	0	0	0	0	1104	0
1968	Eastern	Batticaloa	Batticaloa	Manmunai Pattu (Araipattai)	Manmunai Pattu PS	Pudukudiiruppu		Puthukudiyiruppu North	151B	1230	1640	3	1635	2	0	0	0	0	0	0	1637	0
1969	Eastern	Batticaloa	Batticaloa	Manmunai Pattu (Araipattai)	Manmunai Pattu PS	Pudukudiiruppu		Puthukudiyiruppu South	151A	745	991	1	989	1	0	0	0	0	0	0	990	0
1970	Eastern	Batticaloa	Batticaloa	Manmunai Pattu (Araipattai)	Manmunai Pattu PS	Arayampathy South		Rajadurai Kiramam	156A	675	955	3	952	0	0	0	0	0	0	0	952	0
1971	Eastern	Batticaloa	Batticaloa	Manmunai Pattu (Araipattai)	Manmunai Pattu PS	Selvanagar		Selvanagar	157A	809	1413	2	1291	11	109	0	0	0	0	0	1302	0
1972	Eastern	Batticaloa	Batticaloa	Manmunai Pattu (Araipattai)	Manmunai Pattu PS	Selvanagar		Selvanagar East	157B	1396	2355	8	1513	18	815	1	0	0	0	0	1531	1
1973	Eastern	Batticaloa	Batticaloa	Manmunai Pattu (Araipattai)	Manmunai Pattu PS	Manmunai		Thalankudah	153	914	1240	4	1234	2	0	0	0	0	0	0	1236	0
1974	Eastern	Batticaloa	Batticaloa	Manmunai Pattu (Araipattai)	Manmunai Pattu PS	Manmunai		Vedarkudiyiruppu	153B	767	1037	1	1035	1	0	0	0	0	0	0	1036	0
1975	Eastern	Batticaloa	Paddiruppu	Manmunai South-West	Manmunai South-West PS	Ambalanturai		Ampilanthurai	127	855	1206	0	1206	0	0	0	0	0	0	0	1206	0
1976	Eastern	Batticaloa	Paddiruppu	Manmunai South-West	Manmunai South-West PS	Ambalanturai		Ampilanthurai North	127B	472	654	0	653	1	0	0	0	0	0	0	654	0
1977	Eastern	Batticaloa	Paddiruppu	Manmunai South-West	Manmunai South-West PS	Ambalanturai		Ampilanthurai West	127A	570	815	1	811	3	0	0	0	0	0	0	814	0
1978	Eastern	Batticaloa	Paddiruppu	Manmunai South-West	Manmunai South-West PS	Arasaditheev		Arasaditivu	128	895	1184	3	1177	4	0	0	0	0	0	0	1181	0
1979	Eastern	Batticaloa	Paddiruppu	Manmunai South-West	Manmunai South-West PS	Arasaditheev		Arasaditivu North	128C	718	1035	1	1034	0	0	0	0	0	0	0	1034	0
1980	Eastern	Batticaloa	Paddiruppu	Manmunai South-West	Manmunai South-West PS	Tantamalai		Kachchakodi	135C	130	1113	896	215	0	2	0	0	0	0	0	215	0
1981	Eastern	Batticaloa	Paddiruppu	Manmunai South-West	Manmunai South-West PS	Kadukkamunai		Kadukkamunai	128A	1086	1556	2	1550	4	0	0	0	0	0	0	1554	0
1982	Eastern	Batticaloa	Paddiruppu	Manmunai South-West	Manmunai South-West PS	Kadukkamunai		Katchenai	127C	436	689	19	664	5	0	0	0	0	0	1	669	1
1983	Eastern	Batticaloa	Paddiruppu	Manmunai South-West	Manmunai South-West PS	Kokkadicholai		Kokkadichcholai	134	1273	1784	10	1772	2	0	0	0	0	0	0	1774	0
1984	Eastern	Batticaloa	Paddiruppu	Manmunai South-West	Manmunai South-West PS	Kokkadicholai		Kokkadichcholai South	134A	1071	1468	2	1465	1	0	0	0	0	0	0	1466	0
1985	Eastern	Batticaloa	Paddiruppu	Manmunai South-West	Manmunai South-West PS	Pattipolai		Kuluvinamadu	135B	454	677	8	668	1	0	0	0	0	0	0	669	0
1986	Eastern	Batticaloa	Paddiruppu	Manmunai South-West	Manmunai South-West PS	Mahiladitheev		Mahiladitivu South	129B	1316	2034	3	2030	1	0	0	0	0	0	0	2031	0
1987	Eastern	Batticaloa	Paddiruppu	Manmunai South-West	Manmunai South-West PS	Mahiladitheev		Mahiladitivu	129A	545	717	1	714	2	0	0	0	0	0	0	716	0
1988	Eastern	Batticaloa	Paddiruppu	Manmunai South-West	Manmunai South-West PS	Pattipolai		Mavadimunmaari	135	387	589	15	573	0	1	0	0	0	0	0	573	0
1989	Eastern	Batticaloa	Paddiruppu	Manmunai South-West	Manmunai South-West PS	Munaikkadu South		Munaikkadu East	133	507	632	7	624	1	0	0	0	0	0	0	625	0
1990	Eastern	Batticaloa	Paddiruppu	Manmunai South-West	Manmunai South-West PS	Munaikkadu North		Munaikkadu North	133C	884	1237	0	1236	1	0	0	0	0	0	0	1237	0
1991	Eastern	Batticaloa	Paddiruppu	Manmunai South-West	Manmunai South-West PS	Munaikkadu South		Munaikkadu South	133B	694	1030	6	1024	0	0	0	0	0	0	0	1024	0
1992	Eastern	Batticaloa	Paddiruppu	Manmunai South-West	Manmunai South-West PS	Munaikkadu North		Munaikkadu West	133A	726	1000	0	996	4	0	0	0	0	0	0	1000	0
1993	Eastern	Batticaloa	Paddiruppu	Manmunai South-West	Manmunai South-West PS	Mudalaikkudah		Muthalaikkudah	131	576	789	11	777	1	0	0	0	0	0	0	778	0
1994	Eastern	Batticaloa	Paddiruppu	Manmunai South-West	Manmunai South-West PS	Mudalaikkudah		Muthalaikkudah West	131A	845	1100	9	1089	2	0	0	0	0	0	0	1091	0
1995	Eastern	Batticaloa	Paddiruppu	Manmunai South-West	Manmunai South-West PS	Pattipolai		Paddippalai	128B	539	823	72	749	1	1	0	0	0	0	0	750	0
1996	Eastern	Batticaloa	Paddiruppu	Manmunai South-West	Manmunai South-West PS	Arasaditheev		Pandariyaveli	129	1002	1356	1	1355	0	0	0	0	0	0	0	1355	0
1997	Eastern	Batticaloa	Paddiruppu	Manmunai South-West	Manmunai South-West PS	Tantamalai		Panichchiyadimunmari	135D	216	341	1	338	2	0	0	0	0	0	0	340	0
1998	Eastern	Batticaloa	Paddiruppu	Manmunai South-West	Manmunai South-West PS	Tantamalai		Thanthamalai	135A	582	897	13	881	2	1	0	0	0	0	0	883	0
1999	Eastern	Batticaloa	Paddiruppu	Manmunai South & Eruvil pattu	Manmunai South & Eruvil pattu PS	Kurukkalmadam		Cheddipalayam South	126A/2	1372	1921	4	1913	4	0	0	0	0	0	0	1917	0
2000	Eastern	Batticaloa	Paddiruppu	Manmunai South & Eruvil pattu	Manmunai South & Eruvil pattu PS	Kurukkalmadam		Cheddipalayam North	126A/1	1434	1923	19	1894	9	1	0	0	0	0	0	1903	0
2001	Eastern	Batticaloa	Paddiruppu	Manmunai South & Eruvil pattu	Manmunai South & Eruvil pattu PS	Eruvil		Eruvil East	115B	1445	2351	5	2336	5	0	5	0	0	0	0	2341	5
